member_id,join_date,join_store,birth_year,gender,tier,phone_hash,email,opt_in_marketing
M001095,2025-02-26,S03,2006,M,一般,8ee8b9d56d1b6113,hung.polin58@outlook.com,0
M001096,2026-03-06,S02,2004,M,一般,83381e0feac6d141,wu.shengwei78@outlook.com,0
M001097,2025-01-24,S02,1959,M,VIP,506996b2393af35f,kuo.mingchieh16@gmail.com,0
M001098,2025-02-11,S03,2003,M,一般,dc9fcc0c00fcb699,chang.hungyu50@yahoo.com.tw,1
M001099,2025-02-02,S05,1951,F,一般,78c728a1a339a157,yang.chiaying98@yahoo.com.tw,1
M001100,2025-11-12,S05,1951,F,一般,29923a7c17b3077b,Yang.chiaying98@yahoo.com.tw,0
M001101,2026-01-16,S99,2002,M,一般,d94b05ee147f20c7,liao.meiling50@msa.hinet.net,1
M001102,2025-02-12,S05,1959,F,VIP,8b13855302177ee2,yeh.peiyu06@yahoo.com.tw,1
M001103,2025-04-27,S05,1998,F,銀卡,4a38dcb42c8a15d3,tseng.yating93@outlook.com,0
M001104,2026-03-06,S06,2005,M,一般,a330d2c69c9ee590,,1
M001105,2025-06-13,S01,1982,M,VIP,68b6b927d203e5e5,yang.peiyu01@yahoo.com.tw,1
M001106,2025-01-11,S03,2005,M,一般,8bc17ea6b251a3ac,cheng.hsinyi18@gmail.com,1
M001107,2025-04-20,S06,2003,F,銀卡,4308715ccc7c5329,,1
M001108,2025-12-24,S99,1971,F,一般,0e32bf5d8ee6bca9,chen.yuhsuan26@hotmail.com,1
M001109,2025-03-13,S05,1945,F,銀卡,3054fe2fbb1df80b,lin.peichun85@hotmail.com,0
M001110,2026-06-21,S01,2001,F,一般,c25f2813ae953d06,chen.yuhsuan11@yahoo.com.tw,0
M001111,2025-08-29,S05,1970,M,銀卡,7c92801030f2954c,hsu.tsungyen44@msa.hinet.net,0
M001112,2026-02-26,S05,1970,M,銀卡,67c3db0fecd552d3, hsu.tsungyen44@msa.hinet.net ,1
M001113,2025-02-15,S01,1998,F,銀卡,4fa70faed032dde0,chung.peichun51@hotmail.com,0
M001114,2026-01-03,S04,1996,F,VIP,afaacc3abf5df333,,1
M001115,2025-01-01,S05,1998,M,一般,7001b71533553ac2,chou.wanju39@gmail.com,1
M001116,2025-04-20,S01,1961,M,銀卡,97c0c446ab928dc9,wang.chiahao85@icloud.com,1
M001117,2025-01-01,S06,2003,F,一般,4553d6a31cca9ebe,chen.wanju31@hotmail.com,1
M001118,2025-01-23,S06,1982,F,一般,a5d2505197119d06,hsu.yating34@gmail.com,1
M001119,2026-05-01,S99,2001,F,一般,0cb5730a0eeaedb9,hsieh.yijun60@outlook.com,0
M001120,2025-07-24,S05,1961,M,一般,b5b2231e8aa12206,lai.peichun19@hotmail.com,0
M001121,2025-02-27,S05,1943,F,一般,2dab278e7b538096,lin.chiahao71@yahoo.com.tw,1
M001122,2025-10-14,S05,1943,F,一般,f6703befd402633c, lin.chiahao71@yahoo.com.tw ,0
M001123,2026-04-02,S99,1989,M,一般,aa052c9aa787abd4,cheng.chiaying33@yahoo.com.tw,1
M001124,2025-01-10,S01,2000,M,一般,d4e62838ee7c128f,su.chiahao64@outlook.com,0
M001125,2025-02-28,S02,2004,F,VIP,3b21c6cc4c58e010,,1
M001126,2025-04-27,S04,1997,F,銀卡,f989d80bfd51db67,yang.chengen14@outlook.com,1
M001127,2026-02-20,S04,1961,F,一般,c358a40c06fc0626,hsieh.hsinyi97@yahoo.com.tw,0
M001128,2025-09-09,S04,1995,F,VIP,8d90e89b35725e4a,chung.mingchieh76@gmail.com,1
M001129,2026-04-12,S02,,F,一般,d0218600d71a988b,hung.mingchieh74@yahoo.com.tw,0
M001130,2025-06-28,S02,2002,F,銀卡,d0e54464c83d425d,kuo.chihyuan30@msa.hinet.net,1
M001131,2026-02-08,S04,1978,F,銀卡,c74ddfe389c126a1,wang.tzuchi24@outlook.com,1
M001132,2025-12-07,S01,1979,F,一般,5ebf40d11b363bae,,1
M001133,2026-06-16,S99,,F,一般,88418b68c5f2f829,hung.weiting27@gmail.com,1
M001134,2025-01-04,S03,1996,F,銀卡,62355376b258138c,huang.hungyu74@gmail.com,1
M001135,2025-03-30,S99,,F,一般,0e18af8ac927b5f1,liu.weiting96@msa.hinet.net,0
M001136,2025-10-16,S01,1991,F,一般,6ebc930520279b7f,chang.chengen56@outlook.com,0
M001137,2025-02-12,S02,1989,M,一般,1ce8d7aeca64b737,tseng.wanju59@hotmail.com,0
M001138,2025-03-29,S03,1998,M,一般,050b0ecf5b97302a,,0
M001139,2025-05-23,S01,1996,M,一般,679e438943683542,wu.shengwei31@hotmail.com,1
M001140,2025-09-23,S05,1953,M,銀卡,9c9d5ca97868299d,wang.peiyu23@yahoo.com.tw,0
M001141,2025-04-20,S05,1958,M,銀卡,2e6fa9005840c48d,yeh.yating31@icloud.com,1
M001142,2026-01-03,S05,,M,一般,32b6d84b4da97341,wang.yuchen05@hotmail.com,1
M001143,2025-10-31,S05,1989,F,一般,39ba882b02e78808,lin.mingchieh65@outlook.com,1
M001144,2025-02-27,S02,1987,F,一般,a2d18dc749ea7506,lai.yuhsuan10@yahoo.com.tw,1
M001145,2025-01-14,S03,2006,F,一般,48a9231259e2fb76,hsu.yijun70@icloud.com,0
M001146,2025-02-12,S05,1957,F,銀卡,1eedfb55171f784b,liao.peichun95@outlook.com,0
M001147,2025-04-27,S01,1980,F,銀卡,b88b4c59665b59c3,lu.yuhsuan21@msa.hinet.net,0
M001148,2025-10-21,S04,1995,M,VIP,bd3ddfc139f1ccd3,tsai.peiyu97@icloud.com,0
M001149,2025-10-14,S01,1971,F,銀卡,36003c2353bf760a,li.hungyu30@hotmail.com,0
M001150,2025-09-17,S03,1974,M,一般,b38d709da1fefbb3,chiang.mingchieh24@hotmail.com,1
M001151,2025-05-23,S04,1989,M,一般,ecd44d0ae4549d96,chang.shengwei73@gmail.com,0
M001152,2026-03-26,S04,1993,F,一般,9d6f51ff5954b49b,hung.kuanting96@icloud.com,1
M001153,2025-02-06,S03,2005,M,一般,3f68f0d1b0ecb882,tseng.ruoyu83@yahoo.com.tw,1
M001154,2025-02-20,S01,1993,F,一般,68ad1bfef90850cf,wang.shuchen65@outlook.com,1
M001155,2025-02-23,S01,1973,M,金卡,880b59548df5ad27,chiu.shuchen14@yahoo.com.tw,1
M001156,2025-12-24,S01,1973,M,銀卡,6bc83d12b0efe943,CHIU.SHUCHEN14@YAHOO.COM.TW,0
M001157,2025-01-22,S03,2000,M,一般,22d15c74661a5176,chiang.wanju12@hotmail.com,0
M001158,2025-02-05,S05,1959,F,銀卡,b41c5494c1b10710,chen.wanju76@gmail.com,0
M001159,2025-11-20,S05,1959,F,一般,32078832a50910f4,Chen.wanju76@gmail.com,1
M001160,2025-02-13,S03,2006,F,一般,f66b0e8ce6cff4c8,,1
M001161,2025-03-02,S05,,F,一般,1bac24d732cbb4ec,,1
M001162,2025-12-24,S02,1990,F,一般,c63b6c4af9a9f548,liu.tzuchi51@yahoo.com.tw,0
M001163,2025-03-16,S03,2007,F,一般,9a2810e868af293e,su.hsinyi81@outlook.com,1
M001164,2026-01-16,S01,1971,M,一般,7458ef591a0a92c0,,1
M001165,2025-01-16,S02,1985,M,一般,c0f7b8391b873d5f,kuo.peiyu76@msa.hinet.net,1
M001166,2025-11-08,S06,1956,F,一般,e0fe088d7a6ace30,huang.kuanting40@outlook.com,1
M001167,2025-01-05,S03,2006,F,一般,144cf715fb47a006,su.tsungyen71@icloud.com,1
M001168,2025-03-30,S02,2003,F,一般,13e9555262606b38,lin.shuchen91@yahoo.com.tw,1
M001169,2025-09-11,S06,,M,銀卡,ee1133ae54b532d9,hung.hsinyi35@msa.hinet.net,0
M001170,2025-02-20,S06,1951,F,VIP,4d900c57a5c90b69,li.polin83@outlook.com,1
M001171,2025-08-02,S01,1975,M,金卡,3ec05ef4ddff6387,lai.peichun27@outlook.com,0
M001172,2025-02-03,S03,2008,F,一般,5dca111b17a5a25a,wu.chiahao79@icloud.com,1
M001173,2025-10-12,S04,1999,F,一般,6ea6a2f860439c76,lin.peichun48@gmail.com,1
M001174,2026-02-05,S99,1979,F,一般,d69bb77f5301a135,chiu.chiaying14@outlook.com,1
M001175,2025-03-17,S02,1998,F,一般,efd29a1f5ba3dfdd,hung.peichun18@yahoo.com.tw,0
M001176,2025-01-03,S06,1994,F,銀卡,acab761d744c19cf,tsai.kuanting82@outlook.com,1
M001177,2025-01-15,S01,1997,F,一般,3a09071693e7e763,wang.chihyuan53@outlook.com,1
M001178,2025-11-19,S04,1998,F,一般,94fd2a618563d4a2,hsieh.chiaying98@msa.hinet.net,0
M001179,2025-02-25,S05,2000,F,一般,f58b2e2f6f76a3ca,li.chihyuan04@msa.hinet.net,0
M001180,2025-01-06,S03,1999,F,VIP,7cac234fca2beb13,lu.tsungyen11@hotmail.com,1
M001181,2025-01-11,S01,1995,M,一般,fab140b05ac6e9d9,chen.shengwei84@hotmail.com,1
M001182,2025-03-23,S01,1998,F,一般,50be48b2b8e35542,yang.mingchieh28@msa.hinet.net,1
M001183,2025-09-14,S02,2004,F,一般,b69560e2b68da356,hung.yating70@outlook.com,1
M001184,2026-04-13,S05,2002,F,一般,efba48be452a3945,li.weiting23@icloud.com,0
M001185,2025-01-09,S03,1968,F,一般,d4cf03c190292537,hung.hsinyi27@gmail.com,1
M001186,2025-01-04,S99,1988,F,一般,5b123d4ef31778db,,1
M001187,2025-12-08,S04,1983,F,一般,5bd074b3635fe558,wu.peichun02@icloud.com,1
M001188,2025-09-26,S04,1993,M,銀卡,c04d10730f4b8f27,lu.yuchen07@gmail.com,1
M001189,2025-01-20,S01,1968,F,銀卡,a21b0cccf065d352,hsu.yijun23@outlook.com,1
M001190,2025-04-22,S04,1958,F,銀卡,6e580c48b1decd18,yeh.shuchen42@yahoo.com.tw,1
M001191,2026-01-03,S01,1996,F,一般,72d9f5cfc55b3f33,lai.peichun19@outlook.com,0
M001192,2025-01-15,S05,1994,F,一般,506127c58c8a2013,chen.polin17@gmail.com,1
M001193,2025-05-29,S05,1994,M,金卡,7dc3efdb945184ef,liu.wanju80@hotmail.com,1
M001194,2026-02-09,S99,1997,M,VIP,469ed635ee1341e3,chiu.yuchen86@hotmail.com,1
M001195,2025-04-17,S04,1992,F,一般,517b416a7940b5ee,lin.tzuchi35@hotmail.com,1
M001196,2025-03-29,S99,1984,M,金卡,3872ace248490600,cheng.shengwei50@yahoo.com.tw,1
M001197,2025-10-12,S04,,M,銀卡,3bad0da17a87f922,su.yating79@yahoo.com.tw,1
M001198,2026-04-02,S05,,F,一般,358beb1ed7ba71f1,li.hungyu47@outlook.com,1
M001199,2025-06-20,S02,1968,F,一般,3d58f2e13c608ca8,chou.wanju07@hotmail.com,1
M001200,2025-06-07,S06,,F,VIP,a17bf81b8bb405e1,chou.kuanting53@hotmail.com,1
